data,produto,categoria,quantidade,preco,custo,promocao
2025-09-01,Sonho,Doces,54,6.0,1.9,0
2025-09-01,Suco de laranja natural,Bebidas,109,9.0,3.0,0
2025-09-01,Torta de limão (fatia),Doces,29,11.0,3.5,0
2025-09-02,Baguete,Pães,25,8.0,2.6,0
2025-09-02,Bolo de cenoura (fatia),Doces,21,7.0,2.0,0
2025-09-02,Brigadeiro,Doces,47,3.0,0.9,0
2025-09-02,Coxinha,Salgados,128,7.5,2.3,0
2025-09-02,Croissant,Pães,60,7.0,2.4,0
2025-09-02,Empada de frango,Salgados,88,7.0,2.2,0
2025-09-02,Esfiha de carne,Salgados,69,6.5,2.0,0
2025-09-02,Misto quente,Lanches,48,9.0,3.0,0
2025-09-02,Pudim (fatia),Doces,29,10.0,3.2,0
2025-09-02,Pão de batata,Salgados,74,6.0,1.8,0
2025-09-02,Pão de forma caseiro,Pães,9,12.0,4.5,0
2025-09-02,Pão de queijo,Pães,235,3.5,1.1,0
2025-09-02,Pão francês,Pães,1236,0.9,0.3,0
2025-09-02,Pão na chapa,Lanches,123,6.0,1.5,0
2025-09-02,Sanduíche natural,Lanches,22,14.0,5.5,0
2025-09-02,Sonho,Doces,52,6.0,1.9,0
2025-09-02,Suco de laranja natural,Bebidas,70,9.0,3.0,0
2025-09-02,Torta de limão (fatia),Doces,19,11.0,3.5,0
2025-09-03,Baguete,Pães,33,8.0,2.6,0
2025-09-03,Bolo de cenoura (fatia),Doces,34,7.0,2.0,0
2025-09-03,Brigadeiro,Doces,101,3.0,0.9,0
2025-09-03,Coxinha,Salgados,116,7.5,2.3,0
2025-09-03,Croissant,Pães,68,7.0,2.4,0
2025-09-03,Empada de frango,Salgados,48,7.0,2.2,0
2025-09-03,Esfiha de carne,Salgados,73,6.5,2.0,0
2025-09-03,Misto quente,Lanches,73,9.0,3.0,0
2025-09-03,Pudim (fatia),Doces,32,10.0,3.2,0
2025-09-03,Pão de batata,Salgados,46,6.0,1.8,0
2025-09-03,Pão de forma caseiro,Pães,29,12.0,4.5,0
2025-09-03,Pão de queijo,Pães,201,3.5,1.1,0
2025-09-03,Pão francês,Pães,955,0.9,0.3,0
2025-09-03,Pão na chapa,Lanches,112,6.0,1.5,0
2025-09-03,Sanduíche natural,Lanches,41,14.0,5.5,0
2025-09-03,Sonho,Doces,44,6.0,1.9,0
2025-09-03,Suco de laranja natural,Bebidas,64,9.0,3.0,0
2025-09-03,Torta de limão (fatia),Doces,28,11.0,3.5,0
2025-09-04,Baguete,Pães,35,6.8,2.6,1
2025-09-04,Bolo de cenoura (fatia),Doces,41,7.0,2.0,0
2025-09-04,Brigadeiro,Doces,103,3.0,0.9,0
2025-09-04,Coxinha,Salgados,98,7.5,2.3,0
2025-09-04,Croissant,Pães,70,7.0,2.4,0
2025-09-04,Empada de frango,Salgados,70,7.0,2.2,0
2025-09-04,Esfiha de carne,Salgados,99,6.5,2.0,0
2025-09-04,Misto quente,Lanches,75,9.0,3.0,0
2025-09-04,Pudim (fatia),Doces,51,10.0,3.2,0
2025-09-04,Pão de batata,Salgados,118,6.0,1.8,0
2025-09-04,Pão de forma caseiro,Pães,14,12.0,4.5,0
2025-09-04,Pão de queijo,Pães,243,3.5,1.1,0
2025-09-04,Pão francês,Pães,899,0.9,0.3,0
2025-09-04,Pão na chapa,Lanches,165,6.0,1.5,0
2025-09-04,Sanduíche natural,Lanches,58,14.0,5.5,0
2025-09-04,Sonho,Doces,55,6.0,1.9,0
2025-09-04,Suco de laranja natural,Bebidas,51,9.0,3.0,0
2025-09-04,Torta de limão (fatia),Doces,17,11.0,3.5,0
2025-09-05,Baguete,Pães,50,8.0,2.6,0
2025-09-05,Bolo de cenoura (fatia),Doces,64,7.0,2.0,0
2025-09-05,Brigadeiro,Doces,164,3.0,0.9,0
2025-09-05,Coxinha,Salgados,107,7.5,2.3,0
2025-09-05,Croissant,Pães,78,7.0,2.4,0
2025-09-05,Empada de frango,Salgados,51,7.0,2.2,0
2025-09-05,Esfiha de carne,Salgados,82,6.5,2.0,0
2025-09-05,Misto quente,Lanches,31,9.0,3.0,0
2025-09-05,Pudim (fatia),Doces,40,10.0,3.2,0
2025-09-05,Pão de batata,Salgados,82,6.0,1.8,0
2025-09-05,Pão de forma caseiro,Pães,22,12.0,4.5,0
2025-09-05,Pão de queijo,Pães,244,3.5,1.1,0
2025-09-05,Pão francês,Pães,833,0.9,0.3,0
2025-09-05,Pão na chapa,Lanches,113,6.0,1.5,0
2025-09-05,Sanduíche natural,Lanches,29,14.0,5.5,0
2025-09-05,Sonho,Doces,103,6.0,1.9,0
2025-09-05,Suco de laranja natural,Bebidas,77,9.0,3.0,0
2025-09-05,Torta de limão (fatia),Doces,25,11.0,3.5,0
2025-09-06,Baguete,Pães,49,8.0,2.6,0
2025-09-06,Bolo de cenoura (fatia),Doces,46,7.0,2.0,0
2025-09-06,Brigadeiro,Doces,142,3.0,0.9,0
2025-09-06,Coxinha,Salgados,98,7.5,2.3,0
2025-09-06,Croissant,Pães,87,7.0,2.4,0
2025-09-06,Empada de frango,Salgados,38,7.0,2.2,0
2025-09-06,Esfiha de carne,Salgados,97,6.5,2.0,0
2025-09-06,Misto quente,Lanches,54,9.0,3.0,0
2025-09-06,Pudim (fatia),Doces,20,10.0,3.2,0
2025-09-06,Pão de batata,Salgados,96,6.0,1.8,0
2025-09-06,Pão de forma caseiro,Pães,35,12.0,4.5,0
2025-09-06,Pão de queijo,Pães,216,3.5,1.1,0
2025-09-06,Pão francês,Pães,1345,0.9,0.3,0
2025-09-06,Pão na chapa,Lanches,142,6.0,1.5,0
2025-09-06,Sanduíche natural,Lanches,50,14.0,5.5,0
2025-09-06,Sonho,Doces,78,6.0,1.9,0
2025-09-06,Suco de laranja natural,Bebidas,125,9.0,3.0,0
2025-09-06,Torta de limão (fatia),Doces,59,11.0,3.5,0
2025-09-07,Baguete,Pães,74,8.0,2.6,0
2025-09-07,Bolo de cenoura (fatia),Doces,72,7.0,2.0,0
2025-09-07,Brigadeiro,Doces,208,3.0,0.9,0
2025-09-07,Coxinha,Salgados,105,7.5,2.3,0
2025-09-07,Croissant,Pães,129,7.0,2.4,0
2025-09-07,Empada de frango,Salgados,53,7.0,2.2,0
2025-09-07,Esfiha de carne,Salgados,66,6.5,2.0,0
2025-09-07,Misto quente,Lanches,51,9.0,3.0,0
2025-09-07,Pudim (fatia),Doces,25,10.0,3.2,0
2025-09-07,Pão de batata,Salgados,35,6.0,1.8,0
2025-09-07,Pão de forma caseiro,Pães,45,12.0,4.5,0
2025-09-07,Pão de queijo,Pães,287,3.5,1.1,0
2025-09-07,Pão francês,Pães,1187,0.9,0.3,0
2025-09-07,Pão na chapa,Lanches,233,6.0,1.5,0
2025-09-07,Sanduíche natural,Lanches,17,14.0,5.5,0
2025-09-07,Sonho,Doces,110,6.0,1.9,0
2025-09-07,Suco de laranja natural,Bebidas,129,9.0,3.0,0
2025-09-07,Torta de limão (fatia),Doces,41,11.0,3.5,0
2025-09-08,Baguete,Pães,26,8.0,2.6,0
2025-09-08,Bolo de cenoura (fatia),Doces,48,7.0,2.0,0
2025-09-08,Brigadeiro,Doces,73,3.0,0.9,0
2025-09-08,Coxinha,Salgados,124,7.5,2.3,0
2025-09-08,Croissant,Pães,44,7.0,2.4,0
2025-09-08,Empada de frango,Salgados,56,7.0,2.2,0
2025-09-08,Esfiha de carne,Salgados,89,6.5,2.0,0
2025-09-08,Misto quente,Lanches,89,9.0,3.0,0
2025-09-08,Pudim (fatia),Doces,29,10.0,3.2,0
2025-09-08,Pão de batata,Salgados,120,6.0,1.8,0
2025-09-08,Pão de forma caseiro,Pães,61,12.0,4.5,0
2025-09-08,Pão de queijo,Pães,200,3.5,1.1,0
2025-09-08,Pão francês,Pães,1392,0.9,0.3,0
2025-09-08,Pão na chapa,Lanches,137,6.0,1.5,0
2025-09-08,Sanduíche natural,Lanches,73,14.0,5.5,0
2025-09-08,Sonho,Doces,39,6.0,1.9,0
2025-09-08,Suco de laranja natural,Bebidas,99,9.0,3.0,0
2025-09-08,Torta de limão (fatia),Doces,46,11.0,3.5,0
2025-09-09,Baguete,Pães,35,8.0,2.6,0
2025-09-09,Bolo de cenoura (fatia),Doces,75,5.95,2.0,1
2025-09-09,Brigadeiro,Doces,71,3.0,0.9,0
2025-09-09,Coxinha,Salgados,131,7.5,2.3,0
2025-09-09,Croissant,Pães,56,7.0,2.4,0
2025-09-09,Empada de frango,Salgados,67,7.0,2.2,0
2025-09-09,Esfiha de carne,Salgados,42,6.5,2.0,0
2025-09-09,Misto quente,Lanches,47,9.0,3.0,0
2025-09-09,Pudim (fatia),Doces,26,10.0,3.2,0
2025-09-09,Pão de batata,Salgados,72,6.0,1.8,0
2025-09-09,Pão de forma caseiro,Pães,9,12.0,4.5,0
2025-09-09,Pão de queijo,Pães,166,3.5,1.1,0
2025-09-09,Pão francês,Pães,965,0.9,0.3,0
2025-09-09,Pão na chapa,Lanches,113,6.0,1.5,0
2025-09-09,Sanduíche natural,Lanches,61,14.0,5.5,0
2025-09-09,Sonho,Doces,41,6.0,1.9,0
2025-09-09,Suco de laranja natural,Bebidas,66,9.0,3.0,0
2025-09-09,Torta de limão (fatia),Doces,54,11.0,3.5,0
2025-09-10,Baguete,Pães,45,8.0,2.6,0
2025-09-10,Bolo de cenoura (fatia),Doces,61,7.0,2.0,0
2025-09-10,Brigadeiro,Doces,82,3.0,0.9,0
2025-09-10,Coxinha,Salgados,127,7.5,2.3,0
2025-09-10,Croissant,Pães,65,7.0,2.4,0
2025-09-10,Empada de frango,Salgados,48,7.0,2.2,0
2025-09-10,Esfiha de carne,Salgados,72,6.5,2.0,0
2025-09-10,Misto quente,Lanches,57,9.0,3.0,0
2025-09-10,Pudim (fatia),Doces,15,10.0,3.2,0
2025-09-10,Pão de batata,Salgados,40,6.0,1.8,0
2025-09-10,Pão de forma caseiro,Pães,34,12.0,4.5,0
2025-09-10,Pão de queijo,Pães,230,3.5,1.1,0
2025-09-10,Pão francês,Pães,957,0.9,0.3,0
2025-09-10,Pão na chapa,Lanches,140,6.0,1.5,0
2025-09-10,Sanduíche natural,Lanches,61,14.0,5.5,0
2025-09-10,Sonho,Doces,35,6.0,1.9,0
2025-09-10,Suco de laranja natural,Bebidas,85,7.65,3.0,1
2025-09-10,Torta de limão (fatia),Doces,53,11.0,3.5,0
2025-09-11,Baguete,Pães,33,8.0,2.6,0
2025-09-11,Bolo de cenoura (fatia),Doces,32,7.0,2.0,0
2025-09-11,Brigadeiro,Doces,52,3.0,0.9,0
2025-09-11,Coxinha,Salgados,188,7.5,2.3,0
2025-09-11,Croissant,Pães,48,7.0,2.4,0
2025-09-11,Empada de frango,Salgados,59,7.0,2.2,0
2025-09-11,Esfiha de carne,Salgados,91,6.5,2.0,0
2025-09-11,Misto quente,Lanches,89,9.0,3.0,0
2025-09-11,Pudim (fatia),Doces,22,10.0,3.2,0
2025-09-11,Pão de batata,Salgados,58,6.0,1.8,0
2025-09-11,Pão de forma caseiro,Pães,7,12.0,4.5,0
2025-09-11,Pão de queijo,Pães,120,3.5,1.1,0
2025-09-11,Pão francês,Pães,448,0.9,0.3,0
2025-09-11,Pão na chapa,Lanches,131,6.0,1.5,0
2025-09-11,Sanduíche natural,Lanches,29,14.0,5.5,0
2025-09-11,Sonho,Doces,34,6.0,1.9,0
2025-09-11,Suco de laranja natural,Bebidas,80,7.65,3.0,1
2025-09-11,Torta de limão (fatia),Doces,23,11.0,3.5,0
2025-09-12,Baguete,Pães,24,8.0,2.6,0
2025-09-12,Bolo de cenoura (fatia),Doces,43,7.0,2.0,0
2025-09-12,Brigadeiro,Doces,72,3.0,0.9,0
2025-09-12,Coxinha,Salgados,129,7.5,2.3,0
2025-09-12,Croissant,Pães,60,7.0,2.4,0
2025-09-12,Empada de frango,Salgados,63,7.0,2.2,0
2025-09-12,Esfiha de carne,Salgados,78,6.5,2.0,0
2025-09-12,Misto quente,Lanches,120,9.0,3.0,0
2025-09-12,Pudim (fatia),Doces,34,10.0,3.2,0
2025-09-12,Pão de batata,Salgados,73,6.0,1.8,0
2025-09-12,Pão de forma caseiro,Pães,6,12.0,4.5,0
2025-09-12,Pão de queijo,Pães,253,3.5,1.1,0
2025-09-12,Pão francês,Pães,1320,0.9,0.3,0
2025-09-12,Pão na chapa,Lanches,117,6.0,1.5,0
2025-09-12,Sanduíche natural,Lanches,51,14.0,5.5,0
2025-09-12,Sonho,Doces,57,6.0,1.9,0
2025-09-12,Suco de laranja natural,Bebidas,96,9.0,3.0,0
2025-09-12,Torta de limão (fatia),Doces,43,11.0,3.5,0
2025-09-13,Baguete,Pães,55,8.0,2.6,0
2025-09-13,Bolo de cenoura (fatia),Doces,68,7.0,2.0,0
2025-09-13,Brigadeiro,Doces,133,3.0,0.9,0
2025-09-13,Coxinha,Salgados,94,7.5,2.3,0
2025-09-13,Croissant,Pães,117,7.0,2.4,0
2025-09-13,Empada de frango,Salgados,52,7.0,2.2,0
2025-09-13,Esfiha de carne,Salgados,55,6.5,2.0,0
2025-09-13,Misto quente,Lanches,60,9.0,3.0,0
2025-09-13,Pudim (fatia),Doces,15,10.0,3.2,0
2025-09-13,Pão de batata,Salgados,77,6.0,1.8,0
2025-09-13,Pão de forma caseiro,Pães,26,12.0,4.5,0
2025-09-13,Pão de queijo,Pães,277,3.5,1.1,0
2025-09-13,Pão francês,Pães,1996,0.9,0.3,0
2025-09-13,Pão na chapa,Lanches,217,6.0,1.5,0
2025-09-13,Sanduíche natural,Lanches,24,14.0,5.5,0
2025-09-13,Sonho,Doces,64,6.0,1.9,0
2025-09-13,Suco de laranja natural,Bebidas,79,9.0,3.0,0
2025-09-13,Torta de limão (fatia),Doces,50,11.0,3.5,0
2025-09-14,Baguete,Pães,84,8.0,2.6,0
2025-09-14,Bolo de cenoura (fatia),Doces,101,7.0,2.0,0
2025-09-14,Brigadeiro,Doces,232,3.0,0.9,0
2025-09-14,Coxinha,Salgados,80,7.5,2.3,0
2025-09-14,Croissant,Pães,55,7.0,2.4,0
2025-09-14,Empada de frango,Salgados,45,7.0,2.2,0
2025-09-14,Esfiha de carne,Salgados,104,6.5,2.0,0
2025-09-14,Misto quente,Lanches,31,9.0,3.0,0
2025-09-14,Pudim (fatia),Doces,31,10.0,3.2,0
2025-09-14,Pão de batata,Salgados,49,6.0,1.8,0
2025-09-14,Pão de forma caseiro,Pães,43,12.0,4.5,0
2025-09-14,Pão de queijo,Pães,183,3.5,1.1,0
2025-09-14,Pão francês,Pães,998,0.9,0.3,0
2025-09-14,Pão na chapa,Lanches,177,6.0,1.5,0
2025-09-14,Sanduíche natural,Lanches,49,14.0,5.5,0
2025-09-14,Sonho,Doces,102,6.0,1.9,0
2025-09-14,Suco de laranja natural,Bebidas,118,9.0,3.0,0
2025-09-14,Torta de limão (fatia),Doces,33,11.0,3.5,0
2025-09-15,Baguete,Pães,36,8.0,2.6,0
2025-09-15,Bolo de cenoura (fatia),Doces,60,7.0,2.0,0
2025-09-15,Brigadeiro,Doces,70,3.0,0.9,0
2025-09-15,Coxinha,Salgados,153,7.5,2.3,0
2025-09-15,Croissant,Pães,66,7.0,2.4,0
2025-09-15,Empada de frango,Salgados,69,7.0,2.2,0
2025-09-15,Esfiha de carne,Salgados,65,6.5,2.0,0
2025-09-15,Misto quente,Lanches,62,9.0,3.0,0
2025-09-15,Pudim (fatia),Doces,28,10.0,3.2,0
2025-09-15,Pão de batata,Salgados,121,6.0,1.8,0
2025-09-15,Pão de forma caseiro,Pães,22,12.0,4.5,0
2025-09-15,Pão de queijo,Pães,224,3.5,1.1,0
2025-09-15,Pão francês,Pães,946,0.9,0.3,0
2025-09-15,Pão na chapa,Lanches,96,6.0,1.5,0
2025-09-15,Sanduíche natural,Lanches,88,14.0,5.5,0
2025-09-15,Sonho,Doces,22,6.0,1.9,0
2025-09-15,Suco de laranja natural,Bebidas,59,9.0,3.0,0
2025-09-15,Torta de limão (fatia),Doces,12,11.0,3.5,0
2025-09-16,Baguete,Pães,45,8.0,2.6,0
2025-09-16,Bolo de cenoura (fatia),Doces,35,7.0,2.0,0
2025-09-16,Brigadeiro,Doces,46,3.0,0.9,0
2025-09-16,Coxinha,Salgados,183,7.5,2.3,0
2025-09-16,Croissant,Pães,51,7.0,2.4,0
2025-09-16,Empada de frango,Salgados,48,7.0,2.2,0
2025-09-16,Esfiha de carne,Salgados,62,6.5,2.0,0
2025-09-16,Misto quente,Lanches,61,9.0,3.0,0
2025-09-16,Pudim (fatia),Doces,19,10.0,3.2,0
2025-09-16,Pão de batata,Salgados,78,6.0,1.8,0
2025-09-16,Pão de forma caseiro,Pães,20,12.0,4.5,0
2025-09-16,Pão de queijo,Pães,196,3.5,1.1,0
2025-09-16,Pão francês,Pães,836,0.9,0.3,0
2025-09-16,Pão na chapa,Lanches,101,6.0,1.5,0
2025-09-16,Sanduíche natural,Lanches,42,14.0,5.5,0
2025-09-16,Sonho,Doces,64,6.0,1.9,0
2025-09-16,Suco de laranja natural,Bebidas,93,9.0,3.0,0
2025-09-16,Torta de limão (fatia),Doces,15,11.0,3.5,0
2025-09-17,Baguete,Pães,37,8.0,2.6,0
2025-09-17,Bolo de cenoura (fatia),Doces,39,7.0,2.0,0
2025-09-17,Brigadeiro,Doces,87,3.0,0.9,0
2025-09-17,Coxinha,Salgados,146,7.5,2.3,0
2025-09-17,Croissant,Pães,68,7.0,2.4,0
2025-09-17,Empada de frango,Salgados,56,7.0,2.2,0
2025-09-17,Esfiha de carne,Salgados,59,6.5,2.0,0
2025-09-17,Misto quente,Lanches,59,9.0,3.0,0
2025-09-17,Pudim (fatia),Doces,27,10.0,3.2,0
2025-09-17,Pão de batata,Salgados,89,6.0,1.8,0
2025-09-17,Pão de forma caseiro,Pães,26,12.0,4.5,0
2025-09-17,Pão de queijo,Pães,208,3.5,1.1,0
2025-09-17,Pão francês,Pães,824,0.9,0.3,0
2025-09-17,Pão na chapa,Lanches,153,6.0,1.5,0
2025-09-17,Sanduíche natural,Lanches,40,14.0,5.5,0
2025-09-17,Sonho,Doces,41,6.0,1.9,0
2025-09-17,Suco de laranja natural,Bebidas,54,9.0,3.0,0
2025-09-17,Torta de limão (fatia),Doces,40,11.0,3.5,0
2025-09-18,Baguete,Pães,27,8.0,2.6,0
2025-09-18,Bolo de cenoura (fatia),Doces,69,7.0,2.0,0
2025-09-18,Brigadeiro,Doces,104,3.0,0.9,0
2025-09-18,Coxinha,Salgados,159,7.5,2.3,0
2025-09-18,Croissant,Pães,77,7.0,2.4,0
2025-09-18,Empada de frango,Salgados,53,7.0,2.2,0
2025-09-18,Esfiha de carne,Salgados,68,6.5,2.0,0
2025-09-18,Misto quente,Lanches,121,9.0,3.0,0
2025-09-18,Pudim (fatia),Doces,32,10.0,3.2,0
2025-09-18,Pão de batata,Salgados,71,6.0,1.8,0
2025-09-18,Pão de forma caseiro,Pães,37,12.0,4.5,0
2025-09-18,Pão de queijo,Pães,203,3.5,1.1,0
2025-09-18,Pão francês,Pães,1182,0.76,0.3,1
2025-09-18,Pão na chapa,Lanches,74,6.0,1.5,0
2025-09-18,Sanduíche natural,Lanches,45,14.0,5.5,0
2025-09-18,Sonho,Doces,61,6.0,1.9,0
2025-09-18,Suco de laranja natural,Bebidas,105,9.0,3.0,0
2025-09-18,Torta de limão (fatia),Doces,39,11.0,3.5,0
2025-09-19,Baguete,Pães,41,8.0,2.6,0
2025-09-19,Bolo de cenoura (fatia),Doces,37,7.0,2.0,0
2025-09-19,Brigadeiro,Doces,96,3.0,0.9,0
2025-09-19,Coxinha,Salgados,141,7.5,2.3,0
2025-09-19,Croissant,Pães,65,7.0,2.4,0
2025-09-19,Empada de frango,Salgados,59,7.0,2.2,0
2025-09-19,Esfiha de carne,Salgados,74,6.5,2.0,0
2025-09-19,Misto quente,Lanches,112,9.0,3.0,0
2025-09-19,Pudim (fatia),Doces,25,10.0,3.2,0
2025-09-19,Pão de batata,Salgados,60,6.0,1.8,0
2025-09-19,Pão de forma caseiro,Pães,18,12.0,4.5,0
2025-09-19,Pão de queijo,Pães,189,3.5,1.1,0
2025-09-19,Pão francês,Pães,946,0.9,0.3,0
2025-09-19,Pão na chapa,Lanches,112,6.0,1.5,0
2025-09-19,Sanduíche natural,Lanches,51,14.0,5.5,0
2025-09-19,Sonho,Doces,27,6.0,1.9,0
2025-09-19,Suco de laranja natural,Bebidas,26,9.0,3.0,0
2025-09-19,Torta de limão (fatia),Doces,19,11.0,3.5,0
2025-09-20,Baguete,Pães,45,8.0,2.6,0
2025-09-20,Bolo de cenoura (fatia),Doces,126,7.0,2.0,0
2025-09-20,Brigadeiro,Doces,104,3.0,0.9,0
2025-09-20,Coxinha,Salgados,89,7.5,2.3,0
2025-09-20,Croissant,Pães,90,7.0,2.4,0
2025-09-20,Empada de frango,Salgados,47,5.95,2.2,1
2025-09-20,Esfiha de carne,Salgados,113,6.5,2.0,0
2025-09-20,Misto quente,Lanches,77,9.0,3.0,0
2025-09-20,Pudim (fatia),Doces,33,8.5,3.2,1
2025-09-20,Pão de batata,Salgados,74,6.0,1.8,0
2025-09-20,Pão de forma caseiro,Pães,35,12.0,4.5,0
2025-09-20,Pão de queijo,Pães,270,3.5,1.1,0
2025-09-20,Pão francês,Pães,1243,0.9,0.3,0
2025-09-20,Pão na chapa,Lanches,148,6.0,1.5,0
2025-09-20,Sanduíche natural,Lanches,65,14.0,5.5,0
2025-09-20,Sonho,Doces,86,6.0,1.9,0
2025-09-20,Suco de laranja natural,Bebidas,84,9.0,3.0,0
2025-09-20,Torta de limão (fatia),Doces,50,11.0,3.5,0
2025-09-21,Baguete,Pães,72,8.0,2.6,0
2025-09-21,Bolo de cenoura (fatia),Doces,95,7.0,2.0,0
2025-09-21,Brigadeiro,Doces,207,3.0,0.9,0
2025-09-21,Coxinha,Salgados,88,7.5,2.3,0
2025-09-21,Croissant,Pães,85,7.0,2.4,0
2025-09-21,Empada de frango,Salgados,50,7.0,2.2,0
2025-09-21,Esfiha de carne,Salgados,50,6.5,2.0,0
2025-09-21,Misto quente,Lanches,52,9.0,3.0,0
2025-09-21,Pudim (fatia),Doces,46,10.0,3.2,0
2025-09-21,Pão de batata,Salgados,21,6.0,1.8,0
2025-09-21,Pão de forma caseiro,Pães,51,12.0,4.5,0
2025-09-21,Pão de queijo,Pães,368,3.5,1.1,0
2025-09-21,Pão francês,Pães,1005,0.9,0.3,0
2025-09-21,Pão na chapa,Lanches,113,6.0,1.5,0
2025-09-21,Sanduíche natural,Lanches,57,14.0,5.5,0
2025-09-21,Sonho,Doces,124,6.0,1.9,0
2025-09-21,Suco de laranja natural,Bebidas,88,9.0,3.0,0
2025-09-21,Torta de limão (fatia),Doces,25,11.0,3.5,0
2025-09-22,Baguete,Pães,66,8.0,2.6,0
2025-09-22,Bolo de cenoura (fatia),Doces,52,7.0,2.0,0
2025-09-22,Brigadeiro,Doces,72,3.0,0.9,0
2025-09-22,Coxinha,Salgados,86,7.5,2.3,0
2025-09-22,Croissant,Pães,83,7.0,2.4,0
2025-09-22,Empada de frango,Salgados,74,7.0,2.2,0
2025-09-22,Esfiha de carne,Salgados,93,6.5,2.0,0
2025-09-22,Misto quente,Lanches,67,9.0,3.0,0
2025-09-22,Pudim (fatia),Doces,20,10.0,3.2,0
2025-09-22,Pão de batata,Salgados,100,6.0,1.8,0
2025-09-22,Pão de forma caseiro,Pães,47,12.0,4.5,0
2025-09-22,Pão de queijo,Pães,236,3.5,1.1,0
2025-09-22,Pão francês,Pães,729,0.9,0.3,0
2025-09-22,Pão na chapa,Lanches,131,6.0,1.5,0
2025-09-22,Sanduíche natural,Lanches,52,14.0,5.5,0
2025-09-22,Sonho,Doces,45,6.0,1.9,0
2025-09-22,Suco de laranja natural,Bebidas,60,9.0,3.0,0
2025-09-22,Torta de limão (fatia),Doces,21,11.0,3.5,0
2025-09-23,Baguete,Pães,41,8.0,2.6,0
2025-09-23,Bolo de cenoura (fatia),Doces,47,7.0,2.0,0
2025-09-23,Brigadeiro,Doces,72,3.0,0.9,0
2025-09-23,Coxinha,Salgados,170,7.5,2.3,0
2025-09-23,Croissant,Pães,70,7.0,2.4,0
2025-09-23,Empada de frango,Salgados,33,7.0,2.2,0
2025-09-23,Esfiha de carne,Salgados,63,6.5,2.0,0
2025-09-23,Misto quente,Lanches,64,9.0,3.0,0
2025-09-23,Pudim (fatia),Doces,23,10.0,3.2,0
2025-09-23,Pão de batata,Salgados,75,6.0,1.8,0
2025-09-23,Pão de forma caseiro,Pães,7,12.0,4.5,0
2025-09-23,Pão de queijo,Pães,240,3.5,1.1,0
2025-09-23,Pão francês,Pães,1495,0.9,0.3,0
2025-09-23,Pão na chapa,Lanches,91,6.0,1.5,0
2025-09-23,Sanduíche natural,Lanches,54,14.0,5.5,0
2025-09-23,Sonho,Doces,38,6.0,1.9,0
2025-09-23,Suco de laranja natural,Bebidas,61,9.0,3.0,0
2025-09-23,Torta de limão (fatia),Doces,9,11.0,3.5,0
2025-09-24,Baguete,Pães,32,8.0,2.6,0
2025-09-24,Bolo de cenoura (fatia),Doces,35,7.0,2.0,0
2025-09-24,Brigadeiro,Doces,40,3.0,0.9,0
2025-09-24,Coxinha,Salgados,233,6.38,2.3,1
2025-09-24,Croissant,Pães,68,7.0,2.4,0
2025-09-24,Empada de frango,Salgados,60,7.0,2.2,0
2025-09-24,Esfiha de carne,Salgados,114,6.5,2.0,0
2025-09-24,Misto quente,Lanches,43,9.0,3.0,0
2025-09-24,Pudim (fatia),Doces,25,8.5,3.2,1
2025-09-24,Pão de batata,Salgados,99,6.0,1.8,0
2025-09-24,Pão de forma caseiro,Pães,13,12.0,4.5,0
2025-09-24,Pão de queijo,Pães,246,3.5,1.1,0
2025-09-24,Pão francês,Pães,1176,0.9,0.3,0
2025-09-24,Pão na chapa,Lanches,140,6.0,1.5,0
2025-09-24,Sanduíche natural,Lanches,59,14.0,5.5,0
2025-09-24,Sonho,Doces,58,6.0,1.9,0
2025-09-24,Suco de laranja natural,Bebidas,112,9.0,3.0,0
2025-09-24,Torta de limão (fatia),Doces,22,11.0,3.5,0
2025-09-25,Baguete,Pães,49,8.0,2.6,0
2025-09-25,Bolo de cenoura (fatia),Doces,42,7.0,2.0,0
2025-09-25,Brigadeiro,Doces,62,3.0,0.9,0
2025-09-25,Coxinha,Salgados,178,7.5,2.3,0
2025-09-25,Croissant,Pães,46,7.0,2.4,0
2025-09-25,Empada de frango,Salgados,53,7.0,2.2,0
2025-09-25,Esfiha de carne,Salgados,129,6.5,2.0,0
2025-09-25,Misto quente,Lanches,75,9.0,3.0,0
2025-09-25,Pudim (fatia),Doces,30,10.0,3.2,0
2025-09-25,Pão de batata,Salgados,71,6.0,1.8,0
2025-09-25,Pão de forma caseiro,Pães,26,12.0,4.5,0
2025-09-25,Pão de queijo,Pães,129,3.5,1.1,0
2025-09-25,Pão francês,Pães,538,0.9,0.3,0
2025-09-25,Pão na chapa,Lanches,156,6.0,1.5,0
2025-09-25,Sanduíche natural,Lanches,46,14.0,5.5,0
2025-09-25,Sonho,Doces,39,6.0,1.9,0
2025-09-25,Suco de laranja natural,Bebidas,55,9.0,3.0,0
2025-09-25,Torta de limão (fatia),Doces,27,11.0,3.5,0
2025-09-26,Baguete,Pães,33,8.0,2.6,0
2025-09-26,Bolo de cenoura (fatia),Doces,84,7.0,2.0,0
2025-09-26,Brigadeiro,Doces,124,3.0,0.9,0
2025-09-26,Coxinha,Salgados,220,7.5,2.3,0
2025-09-26,Croissant,Pães,64,7.0,2.4,0
2025-09-26,Empada de frango,Salgados,122,7.0,2.2,0
2025-09-26,Esfiha de carne,Salgados,114,6.5,2.0,0
2025-09-26,Misto quente,Lanches,104,9.0,3.0,0
